tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0113201,movie,Gott om pojkar - ont om män?,Gott om pojkar - ont om män?,0,1995,\N,85,Documentary
tt0113204,movie,Gracze,Gracze,0,1995,\N,103,"Action,Drama"
tt0113205,movie,Grajacy z talerza,Grajacy z talerza,0,1995,\N,107,"Drama,Fantasy,Romance"
tt0113206,tvMovie,Gramps,Gramps,0,1995,\N,90,Thriller
tt0113207,tvMiniSeries,Il grande fuoco,Il grande fuoco,0,1995,\N,400,Drama
tt0113208,short,La grande migration,La grande migration,0,1998,\N,8,"Animation,Family,Short"
tt0113209,movie,Grandpa's Love,Zu sun qing,0,1994,\N,90,Drama
tt0113210,video,The Granny,The Granny,0,1995,\N,85,"Comedy,Horror"
tt0113211,movie,The Grass Harp,The Grass Harp,0,1995,\N,107,"Comedy,Drama"
tt0113212,short,Grateful Dead,Grateful Dead,0,1995,\N,10,"Documentary,Music,Short"
tt0113213,tvMovie,The Great Elephant Escape,The Great Elephant Escape,0,1995,\N,96,Adventure
tt0113214,tvMovie,The Great Kandinsky,The Great Kandinsky,0,1995,\N,82,Comedy
tt0113215,tvMovie,The Great Mom Swap,The Great Mom Swap,0,1995,\N,120,Comedy
tt0113218,short,Die Grenze,Die Grenze,0,1995,\N,2,"Animation,Short"
tt0113220,video,Virtual Combat,Virtual Combat,0,1995,\N,87,"Action,Sci-Fi"
tt0113221,movie,Grim,Grim,0,1996,\N,86,Horror
tt0113222,movie,Gringo in Mananaland,Gringo in Mananaland,0,1995,\N,61,Documentary
tt0113223,movie,Grizzly Mountain,Grizzly Mountain,0,1995,\N,96,"Adventure,Family,Fantasy"
tt0113224,movie,Gentlemen Don't Eat Poets,The Grotesque,0,1995,\N,99,"Comedy,Drama,Horror"
tt0113225,tvMovie,Der große Abgang,Der große Abgang,0,1995,\N,85,Thriller
tt0113228,movie,Grumpier Old Men,Grumpier Old Men,0,1995,\N,101,"Comedy,Romance"
tt0113229,short,Grüezi,Grüezi,0,1995,\N,2,Short
tt0113230,movie,Diary of a Serial Killer,Gwong Chow sat yan wong: Yan pei yat gei,0,1995,\N,91,"Crime,Horror"
tt0113231,movie,A Guerra da Água,A Guerra da Água,0,1996,\N,72,Documentary
tt0113232,movie,Ghostly Bus,Gui ba shi,0,1995,\N,88,\N
tt0113233,movie,Guimba the Tyrant,"Guimba: un tyran, une époque",0,1995,\N,93,"Comedy,Drama,Fantasy"
tt0113234,movie,Gumby: The Movie,Gumby 1,0,1995,\N,90,"Adventure,Animation,Comedy"
tt0113235,video,Gump Fiction,Gump Fiction,0,1995,\N,\N,"Comedy,Short"
tt0113236,tvMiniSeries,Gunsmith Cats,Gunsmith Cats,0,1995,1996,30,"Action,Animation,Comedy"
tt0113237,movie,Gunehgar,Gunehgar,0,1995,\N,125,Drama
tt0113238,movie,Gunfighter's Moon,Gunfighter's Moon,0,1995,\N,95,"Action,Drama,Romance"
tt0113239,movie,Guns on the Clackamas: A Documentary,Guns on the Clackamas: A Documentary,0,1995,\N,\N,Comedy
tt0113240,movie,Power Connection,Hubungan jenayah,0,1995,\N,\N,"Action,Comedy,Drama"
tt0113241,movie,Habit,Habit,0,1995,\N,112,"Drama,Horror,Romance"
tt0113243,movie,Hackers,Hackers,0,1995,\N,105,"Crime,Drama,Romance"
tt0113244,movie,Hades,Hades,0,1995,\N,86,Drama
tt0113245,movie,Sea Root,Hai gen,0,1995,\N,96,Drama
tt0113247,movie,La haine,La haine,0,1995,\N,98,"Crime,Drama"
tt0113248,movie,Haiti. Untitled,Haiti. Uden titel,0,1995,\N,82,Documentary
tt0113249,movie,Innocent Lies,Innocent Lies,0,1995,\N,88,"Drama,Mystery,Thriller"
tt0113250,movie,La voix de l'araignée,La voix de l'araignée,0,1995,\N,\N,"Drama,Thriller"
tt0113251,tvEpisode,My Lovely Girl,My Lovely Girl,0,1995,\N,95,Crime
tt0113252,short,Halleluja,Halleluja,0,1995,\N,11,Short
tt0113253,movie,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,0,1995,\N,87,"Horror,Thriller"
tt0113254,movie,Hank Aaron: Chasing the Dream,Hank Aaron: Chasing the Dream,0,1995,\N,120,"Biography,Documentary,Sport"
tt0113256,movie,"Good Men, Good Women",Hao nan hao nu,0,1995,\N,108,"Drama,Romance"
tt0113257,short,Happy Days,Happy Days,0,1995,\N,12,"Drama,Short"
tt0113258,movie,Haramuya,Haramuya,0,1995,\N,86,Comedy
tt0113259,movie,Hard Bounty,Hard Bounty,0,1995,\N,88,Western
tt0113260,movie,Hard Evidence,Hard Evidence,0,1995,\N,100,"Action,Drama,Thriller"
tt0113261,video,Hard Justice,Hard Justice,0,1995,\N,88,Action
tt0113262,short,The Hardly Boys in Hardly Gold,The Hardly Boys in Hardly Gold,0,1995,\N,28,Short
tt0113263,movie,Harlem Diary: Nine Voices of Resilience,Harlem Diary: Nine Voices of Resilience,0,1995,\N,96,Documentary
tt0113264,tvMovie,Harrison Bergeron,Harrison Bergeron,0,1995,\N,99,Sci-Fi
tt0113265,tvMovie,Harrison: Cry of the City,Harrison: Cry of the City,0,1996,\N,100,"Crime,Drama,Mystery"
tt0113266,tvMovie,Hart to Hart: Secrets of the Hart,Hart to Hart: Secrets of the Hart,0,1995,\N,86,"Adventure,Crime,Mystery"
tt0113267,tvMovie,Hart to Hart: Two Harts in 3/4 Time,Hart to Hart: Two Harts in 3/4 Time,0,1995,\N,94,"Crime,Drama,Mystery"
tt0113269,movie,Haunted,Haunted,0,1995,\N,108,"Drama,Horror"
tt0113270,movie,The Haunted World of Edward D. Wood Jr.,The Haunted World of Edward D. Wood Jr.,0,1995,\N,89,"Biography,Documentary"
tt0113271,tvMovie,The Haunting of Helen Walker,The Haunting of Helen Walker,0,1995,\N,88,"Horror,Thriller"
tt0113272,tvMovie,The Haunting of Lisa,The Haunting of Lisa,0,1996,\N,99,"Crime,Drama,Fantasy"
tt0113273,movie,"Up, Down, Fragile",Haut bas fragile,0,1995,\N,169,"Comedy,Musical,Mystery"
tt0113274,movie,Hazard,Hazard,0,1995,\N,\N,\N
tt0113275,short,"He Shoots, He Scores","He Shoots, He Scores",0,1995,\N,11,Short
tt0113276,movie,Headless Body in Topless Bar,Headless Body in Topless Bar,0,1995,\N,110,"Comedy,Crime,Drama"
tt0113277,movie,Heat,Heat,0,1995,\N,170,"Action,Crime,Drama"
tt0113278,movie,Heatseeker,Heatseeker,0,1995,\N,91,"Action,Drama,Sci-Fi"
tt0113279,movie,Heaven-6-Box,Tengoku no muttsu no hako,0,1996,\N,60,\N
tt0113280,movie,Heavy,Heavy,0,1995,\N,105,"Drama,Romance"
tt0113281,movie,Men Behind the Sun 4,Hei tai yang: Nan Jing da tu sha,0,1995,\N,91,"Drama,History,Horror"
tt0113282,tvMovie,The Heidi Chronicles,The Heidi Chronicles,0,1995,\N,100,Drama
tt0113283,tvMovie,Heidi Fleiss: Hollywood Madam,Heidi Fleiss: Hollywood Madam,0,1995,\N,106,"Biography,Documentary"
tt0113285,tvMovie,Heimliche zeugen,Heimliche zeugen,0,1995,\N,89,Thriller
tt0113286,movie,Helicopter String Quartet,Helicopter String Quartet,0,1996,\N,77,"Documentary,Music"
tt0113287,tvMovie,Hellfire,Hellfire,0,1995,\N,85,"Horror,Thriller"
tt0113288,short,"Hello, Hello, Hello","Hello, Hello, Hello",0,1995,\N,11,Short
tt0113290,movie,The Hemp Revolution,The Hemp Revolution,0,1995,\N,73,Documentary
tt0113291,movie,Heng wen dao pi niu wen chai,Heng wen dao pi niu wen chai,0,1995,\N,93,Comedy
tt0113292,movie,Peace Hotel,Wo ping fan dim,0,1995,\N,89,"Action,Crime,Drama"
tt0113293,tvMovie,Her Deadly Rival,Her Deadly Rival,0,1995,\N,96,Drama
tt0113294,tvMovie,Her Hidden Truth,Her Hidden Truth,0,1995,\N,96,"Drama,Thriller"
tt0113296,tvMovie,Here Come the Munsters,Here Come the Munsters,0,1995,\N,96,"Comedy,Horror,Sci-Fi"
tt0113297,movie,"Hermana, pero ¿qué has hecho?","Hermana, pero ¿qué has hecho?",0,1995,\N,93,"Action,Comedy"
tt0113301,movie,Herrn Hitlers Religion,Herrn Hitlers Religion,0,1995,\N,45,\N
tt0113302,tvMovie,Ein Herz für Laura,Ein Herz für Laura,0,1995,\N,88,Drama
tt0113303,movie,Hideaway,Hideaway,0,1995,\N,106,"Fantasy,Horror,Thriller"
tt0113305,movie,Higher Learning,Higher Learning,0,1995,\N,128,"Crime,Drama,Thriller"
tt0113306,movie,Himeyuri no Tô,Himeyuri no Tô,0,1995,\N,121,"Drama,War"
tt0113309,tvMovie,Hiroshima,Hiroshima,0,1995,\N,190,"Drama,War"
tt0113311,movie,It's a Long Way to the Sea,Hkhagoroloi Bohu Door,0,1995,\N,106,Drama
tt0113312,movie,"Hola, ¿estás sola?","Hola, ¿estás sola?",0,1995,\N,92,"Comedy,Drama"
tt0113313,movie,Hollow Point,Hollow Point,0,1996,\N,102,"Action,Comedy,Crime"
tt0113314,movie,Hollow Reed,Hollow Reed,0,1996,\N,104,"Drama,Romance"
tt0113315,movie,Hollywood Dreams Take 2,Hollywood Dreams Take 2,0,1995,\N,72,Comedy
tt0113317,movie,Hollywood Zap,Hollywood Zap,0,1986,\N,88,Comedy
tt0113318,video,Hologram Man,Hologram Man,0,1995,\N,101,"Action,Sci-Fi,Thriller"
tt0113319,movie,Homage,Homage,0,1995,\N,97,"Crime,Drama,Thriller"
tt0113321,movie,Home for the Holidays,Home for the Holidays,0,1995,\N,103,"Comedy,Drama,Romance"
tt0113324,movie,Les hommes du port,Les hommes du port,0,1995,\N,64,Documentary
tt0113325,short,"Honey, I Shrunk the Audience","Honey, I Shrunk the Audience",0,1994,\N,23,"Comedy,Sci-Fi,Short"
tt0113326,movie,Rumble in the Bronx,Hung fan kui,0,1995,\N,104,"Action,Comedy,Crime"
tt0113328,movie,Hoogste tijd,Hoogste tijd,0,1995,\N,98,Drama
tt0113329,movie,Horror w Wesolych Bagniskach,Horror w Wesolych Bagniskach,0,1996,\N,82,"Comedy,Drama"
tt0113330,tvMovie,A Horse for Danny,A Horse for Danny,0,1995,\N,92,"Drama,Family"
tt0113332,movie,Hot Wired,Hot Wired,0,1995,\N,\N,\N
tt0113334,tvMovie,Hotel Mama,Hotel Mama,0,1995,\N,95,Comedy
tt0113335,short,Hotel Paradise,Hotel Paradise,0,1995,\N,29,Short
tt0113337,movie,Hotel Sorrento,Hotel Sorrento,0,1995,\N,112,Drama
tt0113338,movie,Hotel y domicilio,Hotel y domicilio,0,1995,\N,105,"Drama,Thriller"
tt0113340,movie,The Hottest Bid,The Hottest Bid,0,1995,\N,93,Drama
tt0113341,video,Hourglass,Hourglass,0,1995,\N,87,"Action,Crime,Drama"
tt0113342,movie,House,House,0,1995,\N,85,"Comedy,Drama"
tt0113343,tvMovie,The House That Mary Bought,The House That Mary Bought,0,1995,\N,104,Mystery
tt0113344,movie,House of Pain,House of Pain,0,1995,\N,80,\N
tt0113345,movie,The Undercover Kid,The Undercover Kid,0,1996,\N,80,Family
tt0113346,short,How to Make Love to a Woman,How to Make Love to a Woman,0,1996,\N,5,"Animation,Comedy,Short"
tt0113347,movie,How to Make an American Quilt,How to Make an American Quilt,0,1995,\N,117,"Comedy,Drama,Romance"
tt0113348,movie,How to Top My Wife,Manula jugigi,0,1994,\N,101,Comedy
tt0113349,video,Howling: New Moon Rising,Howling: New Moon Rising,0,1995,\N,90,Horror
tt0113350,movie,The Red Wolf,Hu meng wei long,0,1995,\N,92,"Action,Comedy,Thriller"
tt0113351,movie,Love in the Time of Twilight,Hua yue jia qi,0,1995,\N,103,"Comedy,Drama,History"
tt0113352,movie,Huai hai zi ju le bu,Huai hai zi ju le bu,0,1995,\N,94,\N
tt0113353,movie,Happy Hour,Huan le shi guang,0,1995,\N,101,"Comedy,Drama"
tt0113354,movie,Huang Da Xian wu shu,Huang Da Xian wu shu,0,1995,\N,90,"Action,Crime"
tt0113356,movie,Out of the Dark,Wui wan yeh,0,1995,\N,86,"Comedy,Horror"
tt0113357,movie,Human Prey,Human Prey,0,1995,\N,72,\N
tt0113358,video,Live Wire 2: Human Timebomb,Human Timebomb,0,1995,\N,98,"Action,Drama,Thriller"
tt0113359,movie,The Hounds of Riga,Hundarna i Riga,0,1995,\N,106,Thriller
tt0113360,movie,The Hunted,The Hunted,0,1995,\N,111,"Action,Drama,Thriller"
tt0113361,movie,Huntress: Spirit of the Night,Huntress: Spirit of the Night,0,1995,\N,86,Horror
tt0113362,movie,The Horseman on the Roof,Le hussard sur le toit,0,1995,\N,135,"Adventure,Drama,Romance"
tt0113363,short,Hábitos,Hábitos,0,1995,\N,8,Short
tt0113364,movie,Höst i paradiset,Höst i paradiset,0,1995,\N,102,"Comedy,Drama,Romance"
tt0113365,movie,Shut Up and Listen!,Hører du ikke hva jeg sier!,0,1995,\N,89,"Comedy,Drama"
tt0113367,tvMovie,Brian Wilson: I Just Wasn't Made for These Times,Brian Wilson: I Just Wasn't Made for These Times,0,1995,\N,70,"Biography,Documentary,Music"
tt0113368,movie,I Like to Play Games,I Like to Play Games,0,1995,\N,95,Drama
tt0113369,movie,I Shot a Man in Vegas,I Shot a Man in Vegas,0,1995,\N,86,"Crime,Drama"
tt0113370,short,I Take These Truths,I Take These Truths,0,1994,\N,35,Short
tt0113372,movie,I'll Be Your Mirror,I'll Be Your Mirror,0,1996,\N,50,"Biography,Documentary"
tt0113373,movie,I've Killed Before,I've Killed Before,0,1995,\N,\N,Horror
tt0113374,short,I...,I...,0,1995,\N,35,Short
tt0113375,movie,I.D.,I.D.,0,1995,\N,107,"Crime,Drama"
tt0113376,movie,Ice Cream Man,Ice Cream Man,0,1995,\N,86,"Comedy,Horror,Thriller"
tt0113377,movie,Icebreaker,Icebreaker,0,1995,\N,\N,Documentary
tt0113379,tvMovie,Ich liebe den Mann meiner Tochter,Ich liebe den Mann meiner Tochter,0,1995,\N,92,Drama
tt0113380,tvMovie,"Ich, der Boß","Ich, der Boß",0,1995,\N,85,Comedy
tt0113381,movie,If Only I Were an Indian...,If Only I Were an Indian...,0,1995,\N,81,Documentary
tt0113382,tvMovie,If Someone Had Known,If Someone Had Known,0,1995,\N,80,"Biography,Drama"
tt0113384,movie,Igra voobrazheniya,Igra voobrazheniya,0,1995,\N,90,"Comedy,Romance"
tt0113386,tvMovie,Igézö,Igézö,0,1970,\N,64,Drama
tt0113388,video,Illegal in Blue,Illegal in Blue,0,1995,\N,91,"Action,Crime,Drama"
tt0113392,tvMovie,Im Land der Kinoveteranen: Filmexpedition zu Dziga Vertov,Im Land der Kinoveteranen: Filmexpedition zu Dziga Vertov,0,1995,\N,86,Documentary
tt0113393,short,Im Regen,Im Regen,0,1995,\N,\N,Short
tt0113394,movie,The Immortals,The Immortals,0,1995,\N,98,"Action,Crime,Drama"
tt0113395,tvEpisode,"Imphy, capitale de la France","Imphy, capitale de la France",0,1995,\N,28,"Animation,Comedy,Documentary"
tt0113397,tvMovie,In Hate-Love Lola,In Haßliebe Lola,0,1995,\N,87,Comedy
tt0113398,tvMovie,The Infiltrator,The Infiltrator,0,1995,\N,92,"Drama,Thriller"
tt0113399,tvMovie,In Pursuit of Honor,In Pursuit of Honor,0,1995,\N,111,"Drama,Western"
tt0113401,movie,In a Strange City,Zai mo sheng de cheng shi,0,1995,\N,107,Drama
tt0113403,movie,A Midwinter's Tale,In the Bleak Midwinter,0,1995,\N,99,Comedy
tt0113404,tvEpisode,By Duty Bound,By Duty Bound,0,1995,\N,95,"Crime,Drama,Mystery"
tt0113405,tvEpisode,Grow Old Along with Me,Grow Old Along with Me,0,1995,\N,96,"Crime,Drama,Mystery"
tt0113406,movie,"In the Kingdom of the Blind, the Man with One Eye Is King","In the Kingdom of the Blind, the Man with One Eye Is King",0,1995,\N,99,"Crime,Drama"
tt0113407,tvMovie,In the Line of Duty: Hunt for Justice,In the Line of Duty: Hunt for Justice,0,1995,\N,90,"Action,Crime,Drama"
tt0113408,tvMovie,Kidnapped: In the Line of Duty,Kidnapped: In the Line of Duty,0,1995,\N,90,"Action,Drama,Thriller"
tt0113409,movie,In the Mouth of Madness,In the Mouth of Madness,0,1994,\N,95,"Drama,Fantasy,Horror"
tt0113410,tvMovie,In the Name of Love: A Texas Tragedy,In the Name of Love: A Texas Tragedy,0,1995,\N,96,"Drama,Romance,Thriller"
tt0113411,movie,In the Name of the Emperor,In the Name of the Emperor,0,1998,\N,50,"Documentary,War"
tt0113412,tvMovie,In the Shadow of Evil,In the Shadow of Evil,0,1995,\N,96,"Crime,Drama,Mystery"
tt0113414,tvMovie,In uns die Hölle,In uns die Hölle,0,1995,\N,96,Thriller
tt0113415,movie,Harvest Home,Inagaw mo ang lahat sa akin,0,1995,\N,103,Drama
tt0113416,movie,The Incredibly True Adventure of Two Girls in Love,The Incredibly True Adventure of Two Girls in Love,0,1995,\N,94,"Comedy,Drama,Romance"
tt0113418,movie,Indecent Behavior III,Indecent Behavior III,0,1995,\N,92,"Drama,Thriller"
tt0113419,movie,The Indian in the Cupboard,The Indian in the Cupboard,0,1995,\N,96,"Drama,Family,Fantasy"
tt0113420,movie,Indiánské léto,Indiánské léto,0,1995,\N,65,"Comedy,Drama,Romance"
tt0113421,tvMovie,Indictment: The McMartin Trial,Indictment: The McMartin Trial,0,1995,\N,131,"Drama,Thriller"
tt0113422,movie,Inferno,Inferno,0,1995,\N,90,\N
tt0113424,tvMovie,Inflammable,Inflammable,0,1995,\N,90,"Crime,Drama"
tt0113425,movie,The Innocent Sleep,The Innocent Sleep,0,1995,\N,110,"Crime,Drama,Thriller"
tt0113429,movie,"Institute Benjamenta, or This Dream That One Calls Human Life","Institute Benjamenta, or This Dream People Call Human Life",0,1995,\N,105,Drama
tt0113434,video,Invisible Mom,Invisible Mom,0,1996,\N,91,"Comedy,Fantasy"
tt0113435,movie,Io e il re,Io e il re,0,1995,\N,\N,Drama
tt0113436,movie,I Don't Speak English,Io no spik inglish,0,1995,\N,93,Comedy
tt0113438,movie,Iron Eagle on the Attack,Iron Eagle IV,0,1995,\N,96,"Action,Drama"
tt0113439,movie,Irving,Irving,0,1995,\N,\N,\N
tt0113440,movie,Washed Out,Isprani,0,1995,\N,87,"Drama,Romance"
tt0113442,movie,It Takes Two,It Takes Two,0,1995,\N,101,"Comedy,Family,Romance"
tt0113443,movie,It's My Party,It's My Party,0,1996,\N,110,"Drama,Romance"
tt0113444,movie,Ivo il tardivo,Ivo il tardivo,0,1995,\N,110,"Comedy,Drama"
tt0113446,movie,"Love Me, Love Me Not","J'aime, j'aime pas",0,1996,\N,89,\N
tt0113447,tvMovie,Jack Reed: A Killer Among Us,Jack Reed: A Killer Among Us,0,1996,\N,96,"Crime,Drama"
tt0113448,movie,Jack & Sarah,Jack & Sarah,0,1995,\N,110,"Comedy,Drama,Romance"
tt0113449,movie,Jack-O,Jack-O,0,1995,\N,88,Horror
tt0113451,movie,Jade,Jade,0,1995,\N,95,"Crime,Drama,Thriller"
tt0113452,movie,Jak chutná smrt,Jak chutná smrt,0,1995,\N,88,Thriller
tt0113453,movie,How to Deserve a Princess,Jak si zaslouzit princeznu,0,1995,\N,72,"Family,Fantasy"
tt0113454,tvMovie,Jake Lassiter: Justice on the Bayou,Jake Lassiter: Justice on the Bayou,0,1995,\N,95,Drama
tt0113455,movie,Jallaad,Jallaad,0,1995,\N,144,"Action,Drama"
tt0113457,movie,Janam Kundli,Janam Kundli,0,1995,\N,157,"Action,Drama"
tt0113458,movie,Jane: An Abortion Service,Jane: An Abortion Service,0,1995,\N,60,Documentary
tt0113459,movie,Japaner sind die besseren Liebhaber,Japaner sind die besseren Liebhaber,0,1995,\N,82,Comedy
tt0113461,tvMovie,Tales from the Zoo,Le jardin des plantes,0,1994,\N,95,Comedy
tt0113462,movie,Jeden 3. Sonntag,Jeden 3. Sonntag,0,1995,\N,90,\N
tt0113463,movie,Jefferson in Paris,Jefferson in Paris,0,1995,\N,139,"Biography,Drama,History"
tt0113464,movie,Jeffrey,Jeffrey,0,1995,\N,92,"Comedy,Drama"
tt0113466,movie,The Interview,Jenipapo,0,1995,\N,100,Drama
tt0113467,tvMovie,Jeppe på berget,Jeppe på berget,0,1995,\N,\N,\N
tt0113468,short,Jesus of Judson,Jesus of Judson,0,1996,\N,20,Short
tt0113470,movie,Jian dong lao ni mei zhi si da tian hou,Jian dong lao ni mei zhi si da tian hou,0,1995,\N,79,Crime
tt0113471,movie,Jian dong shuang hu,Jian dong shuang hu,0,1995,\N,96,"Action,Crime"
tt0113472,movie,Our Neighbour Detective,Gai fong chai yan,0,1995,\N,90,"Crime,Mystery,Thriller"
tt0113473,short,Jim Dine: A Self-Portrait on the Walls,Jim Dine: A Self-Portrait on the Walls,0,1995,\N,28,"Documentary,Short"
tt0113474,movie,Jim Loves Jack,Jim Loves Jack,0,1996,\N,52,Documentary
tt0113475,movie,The Chinese Feast,Gam yuk moon tong,0,1995,\N,100,"Comedy,Romance"
tt0113476,movie,Secret Lover,Jing zhuang qing bu zi jin,0,1995,\N,\N,Romance
tt0113478,movie,The Armed Policewoman,95 Toh cheung lui ging,0,1995,\N,90,"Action,Comedy"
tt0113479,movie,Joe's Rotten World,Joe's Rotten World,0,1995,\N,94,Comedy
tt0113480,tvMovie,Johnny & Clyde,Johnny & Clyde,0,1995,\N,120,Family
tt0113481,movie,Johnny Mnemonic,Johnny Mnemonic,0,1995,\N,103,"Action,Drama,Sci-Fi"
tt0113482,movie,Jonah and the Pink Whale,Jonás y la ballena rosada,0,1995,\N,92,Drama
tt0113483,tvMiniSeries,Joseph,Joseph,0,1995,1995,185,"Adventure,Biography,Drama"
tt0113484,video,Josh Kirby: Time Warrior! Chap. 1: Planet of the Dino-Knights,Josh Kirby: Time Warrior! Chap. 1: Planet of the Dino-Knights,0,1995,\N,88,"Action,Adventure,Family"
tt0113485,video,Josh Kirby: Time Warrior! Chap. 2: The Human Pets,Josh Kirby: Time Warrior! Chap. 2: The Human Pets,0,1995,\N,90,"Action,Adventure,Family"
tt0113486,video,Josh Kirby: Time Warrior! Chap. 3: Trapped on Toyworld,Josh Kirby: Time Warrior! Chap. 3: Trapped on Toyworld,0,1996,\N,86,"Action,Adventure,Family"
tt0113487,video,Josh Kirby: Time Warrior! Chap. 4: Eggs from 70 Million B.C.,Josh Kirby: Time Warrior! Chap. 4: Eggs from 70 Million B.C.,0,1996,\N,89,"Action,Adventure,Family"
tt0113488,video,Josh Kirby: Time Warrior! Chap. 5: Journey to the Magic Cavern,Josh Kirby: Time Warrior! Chap. 5: Journey to the Magic Cavern,0,1996,\N,88,"Action,Adventure,Family"
tt0113489,movie,Diary of a Seducer,Le journal du séducteur,0,1996,\N,95,"Comedy,Crime,Drama"
tt0113490,movie,The Journey of August King,The Journey of August King,0,1995,\N,91,Drama
tt0113491,short,Journey on the Plain,Utazás az Alföldön,0,1995,\N,35,Short
tt0113492,movie,Judge Dredd,Judge Dredd,0,1995,\N,96,"Action,Crime,Sci-Fi"
tt0113493,short,Judgement,Judgement,0,1995,\N,31,"Crime,Drama,Short"
tt0113495,tvEpisode,L'enfant témoin,L'enfant témoin,0,1994,\N,89,"Crime,Drama"
tt0113497,movie,Jumanji,Jumanji,0,1995,\N,104,"Adventure,Comedy,Family"
tt0113500,movie,Jury Duty,Jury Duty,0,1995,\N,88,Comedy
tt0113501,movie,Just Cause,Just Cause,0,1995,\N,102,"Action,Crime,Drama"
tt0113502,tvMovie,Just Like Dad,Just Like Dad,0,1995,\N,101,"Comedy,Drama,Family"
tt0113505,movie,Just for the Ride,Just for the Ride,0,1995,\N,53,Documentary
tt0113506,movie,Justifiable Homicide,Justifiable Homicide,0,2002,\N,85,Documentary
tt0113507,movie,Justine: A Private Affair,Justine: A Private Affair,0,1995,\N,90,"Adventure,Comedy,Crime"
tt0113508,movie,Justine: Exotic Liaisons,Justine: Exotic Liaisons,0,1995,\N,89,Romance
tt0113510,movie,The Jonsson Gang's Greatest Robbery,Jönssonligans största kupp,0,1995,\N,99,"Comedy,Crime"
tt0113511,movie,Die Jüdin und der Hauptmann - Eine Liebe in Minsk,Die Jüdin und der Hauptmann - Eine Liebe in Minsk,0,1994,\N,90,"Documentary,Drama"
tt0113512,short,KOEKOEK!,KOEKOEK!,0,1995,\N,14,"Comedy,Short"
tt0113513,movie,Kabel und Liebe,Kabel und Liebe,0,1997,\N,86,Comedy
tt0113514,movie,Kahini,Kahini,0,1996,\N,105,Drama
tt0113515,movie,Kakaya chudnaya igra,Kakaya chudnaya igra,0,1995,\N,93,Drama
tt0113517,tvMiniSeries,First Loves,Kakyûsei,0,1995,\N,28,"Animation,Romance"
tt0113519,movie,Kalte Heimat,Kalte Heimat,0,1995,\N,157,Documentary
tt0113520,movie,Kalte Nächte,Kalte Nächte,0,1996,\N,92,Drama
tt0113522,movie,Kamien na kamieniu,Kamien na kamieniu,0,1995,\N,100,Drama
tt0113523,movie,Kamikaze Taxi,Kamikaze takushî,0,1995,\N,169,"Action,Crime,Drama"
tt0113524,tvMovie,Kansas,Kansas,0,1995,\N,93,Drama
tt0113525,tvMovie,Das Kapital,Das Kapital,0,1995,\N,89,Comedy
tt0113526,movie,Karan Arjun,Karan Arjun,0,1995,\N,175,"Action,Drama,Fantasy"
tt0113527,movie,Karmyoddha,Karmyoddha,0,1992,\N,\N,"Action,Drama,Thriller"
tt0113528,movie,Kartavya,Kartavya,0,1995,\N,\N,"Action,Drama,Thriller"
tt0113529,tvMovie,Das Karussell des Todes,Das Karussell des Todes,0,1996,\N,46,Crime
tt0113530,movie,Karuththamma,Karuththamma,0,1994,\N,153,Drama
tt0113531,movie,Mannen utan ansikte,Mannen utan ansikte,0,1995,\N,79,\N
tt0113533,movie,Born to Be Wild,Born to Be Wild,0,1995,\N,100,"Adventure,Comedy,Drama"
tt0113535,movie,The Keeper,The Keeper,0,1995,\N,92,"Crime,Drama"
tt0113537,movie,Kicking and Screaming,Kicking and Screaming,0,1995,\N,96,"Comedy,Drama,Romance"
tt0113538,movie,A Kid in King Arthur's Court,A Kid in King Arthur's Court,0,1995,\N,89,"Adventure,Comedy,Family"
tt0113539,tvMovie,Kidnapped,Kidnapped,0,1995,\N,155,"Action,Adventure,Drama"
tt0113540,movie,Kids,Kids,0,1995,\N,91,Drama
tt0113541,movie,Kids of the Round Table,Kids of the Round Table,0,1995,\N,89,"Adventure,Comedy,Family"
tt0113542,movie,Killer: A Journal of Murder,Killer: A Journal of Murder,0,1995,\N,91,"Biography,Crime,Drama"
tt0113543,movie,The Killers Within,The Killers Within,0,1995,\N,92,"Drama,Mystery"
tt0113544,short,The Killers,The Killers,0,1995,\N,20,Short
tt0113546,movie,Killing for Love,Killing for Love,0,1995,\N,90,Thriller
tt0113547,movie,Kimia,Kimia,0,1995,\N,92,"Drama,War"
tt0113548,tvMovie,Kinder des Satans,Kinder des Satans,0,1995,\N,85,Crime
tt0113549,tvEpisode,Henry IV,Henry IV,0,1995,\N,175,Drama
tt0113550,tvMovie,Kingfish: A Story of Huey P. Long,Kingfish: A Story of Huey P. Long,0,1995,\N,100,"Biography,Drama,History"
tt0113551,movie,Kinkyu yobidashi - Emâjenshî kôru,Kinkyu yobidashi - Emâjenshî kôru,0,1995,\N,106,Drama
tt0113552,movie,Kiss of Death,Kiss of Death,0,1995,\N,101,"Crime,Drama,Thriller"
tt0113553,tvMovie,Kissing Miranda,Kissing Miranda,0,1995,\N,94,"Comedy,Drama,Romance"
tt0113554,tvMovie,Kissinger and Nixon,Kissinger and Nixon,0,1995,\N,97,Drama
tt0113555,tvMovie,Kita no kuni kara '95 himitsu,Kita no kuni kara '95 himitsu,0,1995,\N,183,Drama
