tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0045101,movie,Il romanzo della mia vita,Il romanzo della mia vita,0,1952,\N,100,"Biography,Drama"
tt0045102,movie,Room for One More,Room for One More,0,1952,\N,98,"Comedy,Family"
tt0045104,movie,The Rose Bowl Story,The Rose Bowl Story,0,1952,\N,73,"Comedy,Drama,Romance"
tt0045106,movie,Rose of Cimarron,Rose of Cimarron,0,1952,\N,72,"Drama,Western"
tt0045107,movie,"The Rough, Tough West","The Rough, Tough West",0,1952,\N,54,"Drama,Music,Western"
tt0045108,short,Royal Scotland,Royal Scotland,0,1952,\N,10,Short
tt0045109,movie,Ruby Gentry,Ruby Gentry,0,1952,\N,82,"Drama,Romance"
tt0045110,movie,Hot Rumba,Rumba caliente,0,1952,\N,91,"Comedy,Musical"
tt0045112,movie,The Life of Oharu,Saikaku ichidai onna,0,1952,\N,148,Drama
tt0045113,short,"Saint-Tropez, devoir de vacances","Saint-Tropez, devoir de vacances",0,1953,\N,23,"Documentary,Short"
tt0045114,movie,Saison in Salzburg,Saison in Salzburg,0,1952,\N,102,"Comedy,Musical"
tt0045115,movie,Sally and Saint Anne,Sally and Saint Anne,0,1952,\N,90,Comedy
tt0045116,movie,The Circus,Saltimbancos,0,1951,\N,98,Drama
tt0045117,movie,Salute the Toff,Salute the Toff,0,1951,\N,75,"Crime,Drama"
tt0045118,movie,Saluti e baci,Saluti e baci,0,1953,\N,92,Musical
tt0045119,movie,The San Francisco Story,The San Francisco Story,0,1952,\N,80,Western
tt0045120,movie,Sanjibani,Sanjibani,0,1952,\N,\N,Drama
tt0045121,short,Santuário,Santuário,0,1952,\N,19,"Documentary,Short"
tt0045122,movie,Savage Triangle,Le garçon sauvage,0,1951,\N,112,"Crime,Drama,Thriller"
tt0045123,movie,The Savage,The Savage,0,1952,\N,95,"Action,Drama,Romance"
tt0045124,movie,Scandal Sheet,Scandal Sheet,0,1952,\N,82,"Crime,Drama,Film-Noir"
tt0045125,movie,Scaramouche,Scaramouche,0,1952,\N,115,"Action,Adventure,Comedy"
tt0045126,movie,Scarlet Angel,Scarlet Angel,0,1952,\N,81,"Action,Adventure,Drama"
tt0045127,movie,"Schäm' dich, Brigitte!","Schäm' dich, Brigitte!",0,1952,\N,87,Comedy
tt0045128,movie,Scotland Yard Inspector,Lady in the Fog,0,1952,\N,73,Mystery
tt0045129,movie,Sea Tiger,Sea Tiger,0,1952,\N,71,"Action,Adventure,Crime"
tt0045130,short,The Seafarers,The Seafarers,0,1953,\N,29,"Documentary,Short"
tt0045132,movie,Secret of Three Points,Il segreto delle tre punte,0,1952,\N,75,"Adventure,Romance"
tt0045133,movie,"Segundo López, aventurero urbano","Segundo López, aventurero urbano",0,1953,\N,80,Comedy
tt0045135,movie,The Sellout,The Sellout,0,1952,\N,83,"Crime,Drama,Film-Noir"
tt0045136,movie,Semmelweis,Semmelweis,0,1952,\N,105,Drama
tt0045137,movie,Sword for Hire,Sengoku burai,0,1952,\N,135,"Action,Adventure,Drama"
tt0045138,movie,Sensualita,Sensualità,0,1952,\N,93,Drama
tt0045142,movie,Hell Raiders of the Deep,I sette dell'orsa maggiore,0,1953,\N,93,"Drama,War"
tt0045143,movie,Shamshoon wa Libleb,Shamshoon wa Libleb,0,1952,\N,117,"Adventure,Comedy"
tt0045144,movie,She's Working Her Way Through College,She's Working Her Way Through College,0,1952,\N,104,"Comedy,Musical"
tt0045146,movie,Shinkû chitai,Shinkû chitai,0,1952,\N,129,Drama
tt0045150,movie,A Lady with Camelias,La dame aux camélias,0,1953,\N,111,Drama
tt0045152,movie,Singin' in the Rain,Singin' in the Rain,0,1952,\N,103,"Comedy,Musical,Romance"
tt0045154,movie,The Skin of the South,Nangoku no hada,0,1952,\N,95,\N
tt0045155,movie,Skirts Ahoy!,Skirts Ahoy!,0,1952,\N,109,"Comedy,Musical,Romance"
tt0045156,movie,Sky Full of Moon,Sky Full of Moon,0,1952,\N,73,"Comedy,Western"
tt0045157,movie,Sky High,Sky High,0,1951,\N,60,Comedy
tt0045158,short,Smitten Kitten,Smitten Kitten,0,1952,\N,8,"Animation,Comedy,Family"
tt0045159,movie,Smoky Canyon,Smoky Canyon,0,1952,\N,55,"Drama,Music,Western"
tt0045160,movie,The Snow Maiden,Snegurochka,0,1952,\N,67,"Animation,Fantasy,Musical"
tt0045161,movie,The Sniper,The Sniper,0,1952,\N,88,"Crime,Drama,Film-Noir"
tt0045162,movie,The Snows of Kilimanjaro,The Snows of Kilimanjaro,0,1952,\N,114,"Adventure,Drama,Romance"
tt0045163,movie,So Little Time,So Little Time,0,1952,\N,88,"Drama,Romance,War"
tt0045164,short,So You Want to Get It Wholesale,So You Want to Get It Wholesale,0,1952,\N,10,"Comedy,Short"
tt0045165,short,So You Want to Wear the Pants,So You Want to Wear the Pants,0,1952,\N,10,"Comedy,Short"
tt0045166,short,So You Want to Go to a Convention,So You Want to Go to a Convention,0,1952,\N,10,"Comedy,Short"
tt0045167,short,Sock a Doodle Do,Sock a Doodle Do,0,1952,\N,7,"Animation,Comedy,Family"
tt0045168,movie,The Dream of Zorro,Il sogno di Zorro,0,1952,\N,93,"Adventure,Western"
tt0045169,movie,Emergency Ward,Sala de guardia,0,1952,\N,101,Drama
tt0045171,movie,Somebody Loves Me,Somebody Loves Me,0,1952,\N,97,"Biography,Comedy,Drama"
tt0045172,movie,Something Money Can't Buy,Something Money Can't Buy,0,1952,\N,83,"Comedy,Drama"
tt0045173,movie,Something for the Birds,Something for the Birds,0,1952,\N,81,"Comedy,Music,Romance"
tt0045174,movie,Something to Live For,Something to Live For,0,1952,\N,89,Drama
tt0045175,movie,Son of Ali Baba,Son of Ali Baba,0,1952,\N,75,"Action,Adventure,Fantasy"
tt0045176,movie,Son of Geronimo: Apache Avenger,Son of Geronimo: Apache Avenger,0,1952,\N,240,Western
tt0045177,movie,Son of Paleface,Son of Paleface,0,1952,\N,95,"Comedy,Western"
tt0045178,movie,Bachelor in Paris,Song of Paris,0,1952,\N,83,Comedy
tt0045180,movie,Path to the Kingdom,Sor intrépida,0,1952,\N,85,Drama
tt0045181,movie,Sound Off,Sound Off,0,1952,\N,83,Comedy
tt0045182,movie,South Pacific Trail,South Pacific Trail,0,1952,\N,60,"Drama,Western"
tt0045183,movie,Spartaco,Spartaco,0,1953,\N,94,"Adventure,History"
tt0045184,movie,Springfield Rifle,Springfield Rifle,0,1952,\N,93,"Thriller,War,Western"
tt0045185,movie,Adventure in Berlin,Die Spur führt nach Berlin,0,1952,\N,89,"Crime,Thriller"
tt0045186,movie,The Star,The Star,0,1952,\N,89,"Drama,Romance"
tt0045187,movie,Stars and Stripes Forever,Stars and Stripes Forever,0,1952,\N,90,"Biography,Comedy,Music"
tt0045188,movie,The Steel Fist,The Steel Fist,0,1952,\N,73,Drama
tt0045189,movie,Steel Town,Steel Town,0,1952,\N,85,"Action,Crime,Drama"
tt0045190,movie,The Steel Trap,The Steel Trap,0,1952,\N,85,"Crime,Drama,Film-Noir"
tt0045191,movie,Stolen Face,Stolen Face,0,1952,\N,72,"Crime,Drama"
tt0045192,movie,The Stooge,The Stooge,0,1951,\N,100,"Comedy,Drama,Music"
tt0045193,movie,"Stop, You're Killing Me","Stop, You're Killing Me",0,1952,\N,86,"Comedy,Musical"
tt0045194,movie,The Big Run,Det store løb,0,1952,\N,101,"Comedy,Drama,Family"
tt0045196,movie,Storm Over Tibet,Storm Over Tibet,0,1952,\N,87,Adventure
tt0045197,movie,The Story of Robin Hood and His Merrie Men,The Story of Robin Hood and His Merrie Men,0,1952,\N,84,"Action,Adventure,Family"
tt0045198,movie,The Story of Will Rogers,The Story of Will Rogers,0,1952,\N,109,"Biography,Comedy,Drama"
tt0045199,movie,Strange Fascination,Strange Fascination,0,1952,\N,80,"Drama,Film-Noir,Music"
tt0045200,short,The Stranger Left No Card,The Stranger Left No Card,0,1952,\N,23,"Drama,Mystery,Short"
tt0045201,movie,The Stranger in Between,Hunted,0,1952,\N,84,"Crime,Drama,Film-Noir"
tt0045202,movie,The Stranger's Hand,La mano dello straniero,0,1954,\N,85,"Action,Drama,Thriller"
tt0045203,movie,Stronghold,Stronghold,0,1951,\N,72,"Adventure,Drama,Romance"
tt0045204,movie,Sucedió en Acapulco,Sucedió en Acapulco,0,1953,\N,80,"Comedy,Drama"
tt0045205,movie,Sudden Fear,Sudden Fear,0,1952,\N,110,"Film-Noir,Thriller"
tt0045206,movie,Sueños de gloria,Sueños de gloria,0,1953,\N,88,Drama
tt0045207,movie,Sul ponte dei sospiri,Sul ponte dei sospiri,0,1953,\N,88,"Adventure,Drama"
tt0045208,short,The Super Snooper,The Super Snooper,0,1952,\N,7,"Animation,Comedy,Family"
tt0045209,short,Susie the Little Blue Coupe,Susie the Little Blue Coupe,0,1952,\N,8,"Animation,Comedy,Family"
tt0045212,movie,Säg det med blommor,Säg det med blommor,0,1952,\N,77,"Comedy,Drama"
tt0045213,movie,"Sí, mi vida","Sí, mi vida",0,1953,\N,90,"Comedy,Musical"
tt0045214,movie,Ta' Pelle med,Ta' Pelle med,0,1952,\N,88,"Comedy,Drama,Family"
tt0045216,movie,Talk About a Stranger,Talk About a Stranger,0,1952,\N,65,"Drama,Film-Noir,Mystery"
tt0045217,movie,Tanzende Sterne,Tanzende Sterne,0,1952,\N,94,"Comedy,Musical"
tt0045218,movie,Target,Target,0,1952,\N,61,"Drama,Western"
tt0045219,movie,Target Hong Kong,Target Hong Kong,0,1953,\N,71,"Action,Drama,Mystery"
tt0045220,movie,Tarzan's Savage Fury,Tarzan's Savage Fury,0,1952,\N,81,"Action,Adventure"
tt0045221,movie,Tausend rote Rosen blüh'n,Tausend rote Rosen blüh'n,0,1952,\N,90,Drama
tt0045222,short,Teachers Are People,Teachers Are People,0,1952,\N,7,"Animation,Comedy,Family"
tt0045223,movie,One Way Ticket to Hell,One Way Ticket to Hell,0,1955,\N,61,"Crime,Drama"
tt0045224,movie,Il tenente Giorgio,Il tenente Giorgio,0,1952,\N,104,Drama
tt0045226,short,Terrier-Stricken,Terrier-Stricken,0,1952,\N,7,"Animation,Comedy,Family"
tt0045227,movie,Texas City,Texas City,0,1952,\N,54,"Drama,Western"
tt0045229,movie,Thief of Damascus,Thief of Damascus,0,1952,\N,78,"Adventure,Fantasy,Romance"
tt0045230,movie,The Thief,The Thief,0,1952,\N,86,"Crime,Drama,Film-Noir"
tt0045231,movie,This Is Cinerama,This Is Cinerama,0,1952,\N,115,Documentary
tt0045232,movie,This Woman Is Dangerous,This Woman Is Dangerous,0,1952,\N,97,Drama
tt0045233,short,Three Dark Horses,Three Dark Horses,0,1952,\N,17,"Comedy,Short"
tt0045234,short,Three Installations,Three Installations,0,1952,\N,28,Short
tt0045235,movie,Three for Bedroom C,3 for Bedroom C,0,1952,\N,74,Comedy
tt0045236,short,Thumb Fun,Thumb Fun,0,1952,\N,7,"Animation,Comedy,Family"
tt0045237,movie,Thunderbirds,Thunderbirds,0,1952,\N,98,"Adventure,Drama,Romance"
tt0045238,movie,Thundering Caravans,Thundering Caravans,0,1952,\N,54,"Drama,Western"
tt0045239,movie,"Time, Gentlemen, Please!","Time, Gentlemen, Please!",0,1952,\N,79,Comedy
tt0045241,movie,The Lovers of Toledo,Les amants de Tolède,0,1953,\N,82,Drama
tt0045242,movie,Tokyo Sweetheart,Tôkyô no koibito,0,1952,\N,97,"Comedy,Drama"
tt0045243,movie,Tonight at 8:30,Meet Me Tonight,0,1952,\N,81,Comedy
tt0045244,movie,Mr. Potts Goes to Moscow,Top Secret,0,1952,\N,93,Comedy
tt0045246,short,Torticola contre Frankensberg,Torticola contre Frankensberg,0,1952,\N,36,"Comedy,Horror,Short"
tt0045247,movie,Toto in Color,Totò a colori,0,1952,\N,104,Comedy
tt0045248,movie,Toto and the Women,Totò e le donne,0,1952,\N,103,Comedy
tt0045249,movie,Toughest Man in Arizona,Toughest Man in Arizona,0,1952,\N,85,"Drama,Music,Western"
tt0045250,movie,Toxi,Toxi,0,1952,\N,89,Drama
tt0045251,movie,Othello,The Tragedy of Othello: The Moor of Venice,0,1951,\N,90,"Drama,Romance"
tt0045252,movie,Tragic Return,Tragico ritorno,0,1952,\N,98,\N
tt0045253,movie,Trail Guide,Trail Guide,0,1952,\N,60,"Drama,Western"
tt0045255,movie,I tre corsari,I tre corsari,0,1952,\N,88,Adventure
tt0045256,movie,Tread Softly,Tread Softly,0,1952,\N,70,"Crime,Drama,Mystery"
tt0045257,movie,Treasure Hunt,Treasure Hunt,0,1952,\N,79,Comedy
tt0045258,short,Tree for Two,Tree for Two,0,1952,\N,7,"Animation,Comedy,Family"
tt0045259,movie,Trent's Last Case,Trent's Last Case,0,1952,\N,90,"Crime,Drama,Film-Noir"
tt0045260,movie,Las tres perfectas casadas,Las tres perfectas casadas,0,1953,\N,110,"Drama,Romance"
tt0045261,short,Trick or Treat,Trick or Treat,0,1952,\N,8,"Animation,Comedy,Family"
tt0045262,short,Triplet Trouble,Triplet Trouble,0,1952,\N,7,"Animation,Comedy,Family"
tt0045263,movie,Tropical Heat Wave,Tropical Heat Wave,0,1952,\N,74,"Comedy,Musical"
tt0045264,movie,Trots,Trots,0,1952,\N,95,Drama
tt0045265,movie,Crazy for Love,Le trou normand,0,1952,\N,85,Comedy
tt0045266,short,The Turn-Tale Wolf,The Turn-Tale Wolf,0,1952,\N,7,"Animation,Comedy,Family"
tt0045267,movie,The Turning Point,The Turning Point,0,1952,\N,85,"Crime,Drama,Film-Noir"
tt0045268,short,Two Bagatelles,Two Bagatelles,0,1953,\N,3,"Animation,Short"
tt0045269,short,Two Chips and a Miss,Two Chips and a Miss,0,1952,\N,7,"Animation,Comedy,Family"
tt0045270,short,Two Gun Goofy,Two Gun Goofy,0,1952,\N,7,"Animation,Comedy,Family"
tt0045271,short,Two Weeks Vacation,Two Weeks Vacation,0,1952,\N,6,"Animation,Family,Short"
tt0045272,movie,U-Boat 39,Ubåt 39,0,1952,\N,85,Drama
tt0045273,movie,Ukradene shchastia,Ukradene shchastia,0,1952,\N,101,Drama
tt0045274,movie,Umberto D.,Umberto D.,0,1952,\N,89,Drama
tt0045275,movie,Caroline Cherie,Un caprice de Caroline chérie,0,1953,\N,104,"Romance,War"
tt0045276,short,Uncle Donald's Ants,Uncle Donald's Ants,0,1952,\N,6,"Animation,Comedy,Family"
tt0045277,movie,Under svällande segel,Under svällande segel,0,1952,\N,86,\N
tt0045280,movie,Kidnapped,Únos,0,1953,\N,113,Drama
tt0045281,movie,Untamed Frontier,Untamed Frontier,0,1952,\N,78,Western
tt0045282,movie,Untamed Women,Untamed Women,0,1952,\N,70,"Adventure,Sci-Fi,War"
tt0045283,movie,The White Reindeer,Valkoinen peura,0,1952,\N,74,"Drama,Fantasy,Horror"
tt0045284,movie,Varieties on Parade,Varieties on Parade,0,1951,\N,54,Comedy
tt0045285,movie,Vater braucht eine Frau,Vater braucht eine Frau,0,1952,\N,98,"Comedy,Family"
tt0045286,movie,La pattuglia sperduta,La pattuglia sperduta,0,1954,\N,\N,\N
tt0045288,movie,Verginità,Verginità,0,1951,\N,94,"Drama,Romance"
tt0045289,movie,Verlorene Melodie,Verlorene Melodie,0,1952,\N,100,"Comedy,Music,Romance"
tt0045290,movie,Das verurteilte Dorf,Das verurteilte Dorf,0,1952,\N,107,Drama
tt0045291,short,Veslefrikk med fela,Veslefrikk med fela,0,1951,\N,18,"Adventure,Animation,Family"
tt0045293,movie,The Virtuous Scoundrel,La vie d'un honnête homme,0,1953,\N,93,"Comedy,Drama"
tt0045294,movie,The Vanquished,I vinti,0,1953,\N,113,Drama
tt0045295,movie,Violetas imperiales,Violetas imperiales,0,1952,\N,94,"Comedy,Drama,Musical"
tt0045296,movie,Viva Zapata!,Viva Zapata!,0,1952,\N,113,"Biography,Drama,History"
tt0045297,movie,Viva il cinema!,Viva il cinema!,0,1952,\N,90,Comedy
tt0045300,movie,Voodoo Tiger,Voodoo Tiger,0,1952,\N,67,"Adventure,Family"
tt0045301,movie,Vasili's Return,Vozvrashchenie Vasiliya Bortnikova,0,1953,\N,102,Drama
tt0045302,movie,The Truth About Bebe Donge,La vérité sur Bébé Donge,0,1952,\N,110,"Drama,Thriller"
tt0045303,movie,The WAC from Walla Walla,The WAC from Walla Walla,0,1952,\N,83,Comedy
tt0045304,movie,Waco,Waco,0,1952,\N,68,"Drama,Western"
tt0045305,movie,Wagon Team,Wagon Team,0,1952,\N,61,"Drama,Music,Western"
tt0045306,movie,Wagons West,Wagons West,0,1952,\N,70,"Drama,Western"
tt0045307,movie,"Wait Till the Sun Shines, Nellie","Wait Till the Sun Shines, Nellie",0,1952,\N,108,Drama
tt0045308,short,Wakefield Express,Wakefield Express,0,1957,\N,33,"Documentary,Short"
tt0045309,movie,Walk East on Beacon!,Walk East on Beacon!,0,1952,\N,98,"Drama,Film-Noir,Thriller"
tt0045311,movie,Wanda the Sinner,"Wanda, la peccatrice",0,1952,\N,91,Drama
tt0045312,movie,Washington Story,Washington Story,0,1952,\N,81,"Drama,Romance"
tt0045314,short,Water Birds,Water Birds,0,1952,\N,30,"Documentary,Family,Short"
tt0045315,short,"Water, Water Every Hare","Water, Water Every Hare",0,1952,\N,7,"Animation,Comedy,Family"
tt0045316,movie,Way of a Gaucho,Way of a Gaucho,0,1952,\N,87,"Action,Adventure,Drama"
tt0045317,movie,We're Not Married!,We're Not Married!,0,1952,\N,86,"Comedy,Romance"
tt0045318,movie,Der Weibertausch,Der Weibertausch,0,1952,\N,95,Comedy
tt0045319,movie,Der weißblaue Löwe,Der weißblaue Löwe,0,1952,\N,102,Comedy
tt0045320,movie,Wenn abends die Heide träumt,Wenn abends die Heide träumt,0,1952,\N,98,"Drama,Romance"
tt0045321,movie,Wetterleuchten am Dachstein,Wetterleuchten am Dachstein,0,1953,\N,107,Drama
tt0045323,movie,What Price Glory,What Price Glory,0,1952,\N,111,"Comedy,Drama,Romance"
tt0045324,movie,When in Rome,When in Rome,0,1952,\N,78,"Comedy,Crime,Drama"
tt0045325,movie,Where's Charley?,Where's Charley?,0,1952,\N,97,"Comedy,Musical"
tt0045326,short,Who's Kitten Who?,Who's Kitten Who?,0,1952,\N,7,"Animation,Comedy,Family"
tt0045327,movie,Wide Boy,Wide Boy,0,1952,\N,67,"Crime,Drama"
tt0045329,movie,The Wild North,The Wild North,0,1952,\N,97,"Adventure,Romance,Western"
tt0045330,movie,Wild Stallion,Wild Stallion,0,1952,\N,70,"Drama,Western"
tt0045331,movie,Dead on Course,Wings of Danger,0,1952,\N,73,"Crime,Drama,Thriller"
tt0045332,movie,The Winning Team,The Winning Team,0,1952,\N,98,"Biography,Drama,Family"
tt0045333,movie,With a Song in My Heart,With a Song in My Heart,0,1952,\N,117,"Biography,Drama,Musical"
tt0045334,movie,Without Warning!,Without Warning!,0,1952,\N,77,"Crime,Drama,Film-Noir"
tt0045336,movie,Woman in the Dark,Woman in the Dark,0,1952,\N,60,"Action,Crime,Drama"
tt0045337,movie,Woman of the North Country,Woman of the North Country,0,1952,\N,90,"Action,Drama,Romance"
tt0045338,movie,The Woman's Angle,The Woman's Angle,0,1952,\N,86,"Drama,Romance"
tt0045339,movie,The World in His Arms,The World in His Arms,0,1952,\N,104,"Action,Adventure,History"
tt0045342,movie,A Yank in Indo-China,A Yank in Indo-China,0,1952,\N,67,"Action,Adventure,History"
tt0045343,movie,Yankee Buccaneer,Yankee Buccaneer,0,1952,\N,86,"Adventure,History,Romance"
tt0045345,movie,You for Me,You for Me,0,1952,\N,71,"Comedy,Romance"
tt0045347,movie,Young Man with Ideas,Young Man with Ideas,0,1952,\N,84,"Comedy,Drama"
tt0045348,movie,Yö on pitkä,Yö on pitkä,0,1952,\N,107,"Crime,Drama,Thriller"
tt0045349,movie,Zaloga,Zaloga,0,1952,\N,92,"Adventure,Drama"
tt0045350,movie,Zhivoy trup,Zhivoy trup,0,1952,\N,\N,Drama
tt0045352,movie,Zombies of the Stratosphere,Zombies of the Stratosphere,0,1952,\N,167,"Action,Adventure,Sci-Fi"
tt0045353,movie,Zwei Menschen,Zwei Menschen,0,1952,\N,100,"Drama,Romance"
tt0045354,movie,"¡Che, qué loco!","¡Che, qué loco!",0,1953,\N,85,Comedy
tt0045355,movie,Állami áruház,Állami áruház,0,1953,\N,96,"Comedy,Musical"
tt0045357,movie,Åsa-Nisse på nya äventyr,Åsa-Nisse på nya äventyr,0,1952,\N,88,Comedy
tt0045358,movie,Ergastolo,Ergastolo,0,1952,\N,90,Drama
tt0045359,movie,The Piano Tuner Has Arrived,È arrivato l'accordatore,0,1952,\N,92,Comedy
tt0045360,movie,È caduta una donna,È caduta una donna,0,1941,\N,72,\N
tt0045361,movie,Él,Él,0,1953,\N,92,"Drama,Romance"
tt0045362,movie,El ídolo,El ídolo,0,1952,\N,83,Thriller
tt0045363,movie,El último Round,El último Round,0,1953,\N,96,"Action,Crime,Drama"
tt0045364,movie,Último día,Último día,0,1952,\N,76,Crime
tt0045372,tvSeries,The Big Picture,The Big Picture,0,1950,1968,30,Documentary
tt0045373,tvSeries,The Bob Hope Show,The Bob Hope Show,0,1950,\N,60,"Comedy,Family"
tt0045374,tvSeries,Bonino,Bonino,0,1953,\N,30,Comedy
tt0045376,tvSeries,Candid Camera,Candid Camera,0,1953,\N,30,"Comedy,Reality-TV"
tt0045378,tvSeries,City Detective,City Detective,0,1953,1955,30,Drama
tt0045379,tvSeries,Coke Time,Coke Time,0,1953,1957,15,"Comedy,Music"
tt0045380,tvSeries,Colonel Humphrey Flack,Colonel Humphrey Flack,0,1953,1959,30,"Comedy,Family"
tt0045382,tvSeries,Commando Cody: Sky Marshal of the Universe,Commando Cody: Sky Marshal of the Universe,0,1953,\N,30,"Action,Adventure,Sci-Fi"
tt0045383,tvSeries,The Dennis Day Show,The RCA Victor Show,0,1952,1954,30,"Comedy,Music"
tt0045385,tvSeries,Rheingold Theatre,"Douglas Fairbanks, Jr., Presents",0,1953,1957,23,Drama
tt0045386,tvSeries,The Eddie Albert Show,The Eddie Albert Show,0,1952,\N,\N,Comedy
tt0045387,tvSeries,Ethel and Albert,Ethel and Albert,0,1953,\N,30,Comedy
tt0045395,tvSeries,General Electric Theater,General Electric Theater,0,1953,1962,30,Drama
tt0045397,tvSeries,I Led 3 Lives,I Led 3 Lives,0,1953,1956,30,Drama
tt0045398,tvSeries,I'm the Law,I'm the Law,0,1953,\N,30,"Action,Crime,Drama"
tt0045399,tvSeries,Jamie,Jamie,0,1953,1954,30,"Comedy,Romance"
tt0045403,tvSeries,Judge for Yourself,Judge for Yourself,0,1953,1954,30,"Family,Game-Show"
tt0045405,tvSeries,Lash of the West,Lash of the West,0,1953,\N,15,"Drama,Western"
tt0045406,tvSeries,The Life of Riley,The Life of Riley,0,1953,1958,30,Comedy
tt0045407,tvSeries,Life with Elizabeth,Life with Elizabeth,0,1952,1955,30,Comedy
tt0045408,tvSeries,Life with Father,Life with Father,0,1953,1955,30,"Comedy,Family"
tt0045409,tvSeries,The Loretta Young Show,Letter to Loretta,0,1953,1961,30,Drama
tt0045410,tvSeries,The Danny Thomas Show,Make Room for Daddy,0,1953,1965,30,"Comedy,Family"
tt0045411,tvSeries,The Man Behind the Badge,The Man Behind the Badge,0,1953,1955,30,"Crime,Drama"
tt0045412,tvSeries,Medallion Theatre,Medallion Theatre,0,1953,1954,30,Drama
tt0045414,tvSeries,The Ray Milland Show,Meet Mr. McNutley,0,1953,1955,30,Comedy
tt0045415,tvSeries,The Motorola Television Hour,The Motorola Television Hour,0,1953,1954,60,Drama
tt0045418,tvSeries,My Favorite Husband,My Favorite Husband,0,1953,1955,30,Comedy
tt0045419,tvSeries,Your Favorite Story,Your Favorite Story,0,1953,1955,30,"Comedy,Drama"
tt0045421,tvSeries,Name That Tune,Name That Tune,0,1953,1959,\N,"Family,Game-Show,Music"
tt0045428,tvSeries,Paris Precinct,Paris Precinct,0,1955,\N,30,"Crime,Drama"
tt0045430,tvSeries,The Pepsi-Cola Playhouse,The Pepsi-Cola Playhouse,0,1953,1955,30,Drama
tt0045431,tvSeries,Person to Person,Person to Person,0,1953,1961,30,"Documentary,News,Talk-Show"
tt0045433,tvSeries,The Philip Morris Playhouse,The Philip Morris Playhouse,0,1953,1954,30,Drama
tt0045434,tvSeries,The Pride of the Family,The Pride of the Family,0,1953,1955,30,Comedy
tt0045435,tvSeries,Private Secretary,Private Secretary,0,1953,1957,30,Comedy
tt0045436,tvSeries,The Quatermass Experiment,The Quatermass Experiment,0,1953,1953,30,"Drama,Horror,Sci-Fi"
tt0045437,tvSeries,Rod Brown of the Rocket Rangers,Rod Brown of the Rocket Rangers,0,1953,1954,30,"Family,Sci-Fi"
tt0045439,tvSeries,Space Command,Space Command,0,1953,1954,30,Sci-Fi
tt0045441,tvSeries,Summer Theatre,Summer Theatre,0,1953,\N,30,Drama
tt0045446,tvSeries,Three Steps to Heaven,Three Steps to Heaven,0,1953,1954,15,Drama
tt0045447,tvSeries,Topper,Topper,0,1953,1955,30,"Comedy,Fantasy"
tt0045449,tvSeries,The United States Steel Hour,The United States Steel Hour,0,1953,1963,60,"Comedy,Drama"
tt0045450,tvSeries,Valiant Lady,Valiant Lady,0,1953,1957,15,Drama
tt0045453,tvSeries,What in the World?,What in the World?,0,1950,\N,30,"Family,Talk-Show"
tt0045455,tvSeries,Where's Raymond?,Where's Raymond?,0,1953,\N,\N,Comedy
tt0045456,tvSeries,Winky-Dink and You,Winky-Dink and You,0,1953,1957,\N,"Animation,Family"
tt0045457,tvSeries,The Wonderful John Acton,The Wonderful John Acton,0,1953,\N,30,Drama
tt0045458,tvSeries,You Are There,You Are There,0,1953,1972,30,"Drama,History"
tt0045462,movie,2 hauskaa vekkulia,2 hauskaa vekkulia,0,1953,\N,91,"Comedy,Music"
tt0045463,movie,The 49th Man,The 49th Man,0,1953,\N,73,"Action,Crime,Drama"
tt0045464,movie,"The 5,000 Fingers of Dr. T.","The 5,000 Fingers of Dr. T.",0,1953,\N,89,"Family,Fantasy,Music"
tt0045465,movie,99 River Street,99 River Street,0,1953,\N,83,"Action,Crime,Drama"
tt0045466,movie,The A-B-C's of Love,The A-B-C's of Love,0,1953,\N,64,"Comedy,Drama"
tt0045467,movie,Aah,Aah,0,1953,\N,150,"Drama,Musical,Romance"
tt0045468,movie,Abbott and Costello Go to Mars,Abbott and Costello Go to Mars,0,1953,\N,77,"Comedy,Family,Fantasy"
tt0045469,movie,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,0,1953,\N,76,"Comedy,Horror,Mystery"
tt0045470,movie,Die Geschichte vom kleinen Muck,Die Geschichte vom kleinen Muck,0,1953,\N,100,"Family,Fantasy"
tt0045471,movie,The Actress,The Actress,0,1953,\N,90,"Biography,Comedy,Drama"
tt0045472,movie,Adam and Eve,Adam og Eva,0,1953,\N,96,Comedy
tt0045473,movie,Admiral Ushakov,Admiral Ushakov,0,1953,\N,108,"Biography,Drama,History"
tt0045475,movie,Zoku shishunki,Zoku shishunki,0,1953,\N,88,Drama
tt0045476,movie,The Adventure of the Good Soldier Schweik,The Adventure of the Good Soldier Schweik,0,1953,\N,\N,Comedy
tt0045477,movie,Affair with a Stranger,Affair with a Stranger,0,1953,\N,87,"Comedy,Drama,Family"
tt0045478,movie,On Trial,L'affaire Maurizius,0,1954,\N,110,"Crime,Drama"
tt0045479,movie,The Affairs of Dobie Gillis,The Affairs of Dobie Gillis,0,1953,\N,72,"Comedy,Musical"
tt0045480,movie,Africa sotto i mari,Africa sotto i mari,0,1953,\N,90,Adventure
tt0045481,movie,After the Ball,After the Ball,0,1957,\N,89,"Biography,Musical"
